species_id,names,bwg_name,domain,kingdom,phylum,subphylum,class,subclass,ord,subord,family,subfamily,tribe,genus,species,subspecies,functional_group,predation,realm,micro_macro,barcode,taxon_level,taxon_name,taxon_number,AS1,AS2,AS3,AS4,BS1,BS2,BS3,BS4,BS5,DM1,DM2,FD1,FD2,FD3,FD4,FD5,FD6,FD7,FD8,FG1,FG2,FG3,FG4,FG5,FG6,RE1,RE2,RE3,RE4,RE5,RE6,RE7,RE8,RF1,RF2,RF3,RF4,LO1,LO2,LO3,LO4,LO5,LO6,LO7,RM1,RM2,RM3,RM4,RM5,MD1,MD2,MD3,MD4,MD5,MD6,MD7,MD8,CP1,CP2,CP3,BF1,BF2,BF3,BF4
5536,Pupa Syrphidae,Diptera.487,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Brachycera,Syrphidae,NA,NA,NA,NA,NA,gatherer,prey,NA,macro,NA,family,Syrphidae,9,1,3,2,0,0,1,1,2,3,0,3,3,2,2,2,0,2,0,1,2,1,2,2,0,1,0,0,0,3,0,0,0,0,0,0,1,2,0,1,0,3,1,0,0,0,0,0,3,0,3,1,1,0,0,0,0,0,2,3,0,0,0,1,2
5541,Eristalinae sp. (Eristaliini),Diptera.145,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Brachycera,Syrphidae,Eristalinae,NA,NA,NA,NA,gatherer,prey,aquatic,macro,NA,subfamily,Eristalinae,10,1,3,2,0,0,2,3,2,1,0,3,3,2,2,2,0,2,0,0,2,1,1,3,0,0,0,0,0,3,0,0,0,0,0,0,1,2,0,1,0,3,1,0,0,0,0,0,3,0,3,1,1,0,0,0,0,0,2,3,0,0,0,1,2
5551,Coleoptera sp. 5564,Coleoptera.3,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Coleoptera,NA,NA,NA,NA,NA,NA,NA,engulfer,predator,aquatic,macro,NA,ord,Coleoptera,7,3,3,1,2,1,1,1,1,0,1,3,1,1,1,1,1,1,2,1,0,1,1,0,1,2,0,1,1,2,1,1,1,0,1,1,1,2,1,1,2,2,1,1,0,1,1,1,3,1,0,0,1,1,1,3,0,0,0,2,2,0,1,2,1
5556,Meromacrus sp. Rondani 1848,Diptera.169,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Brachycera,Syrphidae,Eristalinae,NA,Meromacrus,NA,NA,gatherer,prey,aquatic,macro,NA,genus,Meromacrus,12,1,3,2,0,0,3,0,1,0,0,3,3,2,2,2,0,2,0,0,2,1,0,3,0,0,0,0,0,3,0,0,0,0,0,0,1,2,0,1,0,3,1,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,2,3,0,0,0,1,2
5561,Palpada sp. Macquart 1834,Diptera.193,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Brachycera,Syrphidae,Eristalinae,NA,Palpada,NA,NA,gatherer,prey,aquatic,macro,NA,genus,Palpada,12,1,3,2,0,0,0,0,3,0,0,3,3,2,2,2,0,2,0,0,2,1,0,3,0,0,0,0,0,3,0,0,0,0,0,0,1,2,0,1,0,3,1,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,2,3,0,0,0,1,2
5566,Quichuana sp. Knab 1913,Diptera.227,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Brachycera,Syrphidae,Eristalinae,NA,Quichuana,NA,NA,gatherer,prey,aquatic,macro,NA,genus,Quichuana,12,1,3,2,0,0,0,0,3,0,0,3,3,2,2,2,0,2,0,0,2,1,0,3,0,0,0,0,0,3,0,0,0,0,0,0,1,2,0,1,0,3,1,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,2,3,0,0,0,1,2
5571,Syrphidae sp. 1,Diptera.244,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Brachycera,Syrphidae,NA,NA,NA,NA,NA,gatherer,prey,aquatic,macro,NA,family,Syrphidae,9,1,3,2,0,0,1,1,2,3,0,3,3,2,2,2,0,2,0,1,2,1,2,2,0,1,0,0,0,3,0,0,0,0,0,0,1,2,0,1,0,3,1,0,0,0,0,0,3,0,3,1,1,0,0,0,0,0,2,3,0,0,0,1,2
5576,aff.Copestylum sp.,Diptera.8,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Brachycera,Syrphidae,Eristalinae,NA,NA,NA,NA,gatherer,prey,aquatic,macro,NA,subfamily,Eristalinae,10,1,3,2,0,0,2,3,2,1,0,3,3,2,2,2,0,2,0,0,2,1,1,3,0,0,0,0,0,3,0,0,0,0,0,0,1,2,0,1,0,3,1,0,0,0,0,0,3,0,3,1,1,0,0,0,0,0,2,3,0,0,0,1,2
5581,Eristalis sp,Diptera.147,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Brachycera,Syrphidae,Eristalinae,NA,Eristalis,NA,NA,gatherer,prey,aquatic,macro,NA,genus,Eristalis,12,1,3,2,0,0,0,0,0,3,0,3,3,2,2,2,0,2,0,0,2,1,0,3,0,0,0,0,0,3,0,0,0,0,0,0,1,2,0,1,0,3,1,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,2,3,0,0,0,1,2
5586,Limoniinea morfotipo 1,Diptera.167,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Limoniidae,Limoniinae,NA,NA,NA,NA,shredder,prey,aquatic,macro,NA,subfamily,Limoniinae,10,3,3,1,0,0,0,0,3,1,0,3,0,0,3,0,1,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,0,0,0,1,3,0,0,1,3,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0
5591,Pipiza,Diptera.202,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Brachycera,Syrphidae,Syrphinae,NA,Pipiza,NA,NA,gatherer,prey,aquatic,macro,NA,genus,Pipiza,12,1,3,2,0,0,0,0,0,3,0,3,3,2,2,2,0,0,0,1,2,1,2,2,0,1,0,0,0,3,0,0,0,0,0,0,1,2,0,1,0,3,1,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,2,3,0,0,0,1,2
5596,Syrphidae morfotipo 1,Diptera.242,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Brachycera,Syrphidae,NA,NA,NA,NA,NA,gatherer,prey,aquatic,macro,NA,family,Syrphidae,9,1,3,2,0,0,1,1,2,3,0,3,3,2,2,2,0,2,0,1,2,1,2,2,0,1,0,0,0,3,0,0,0,0,0,0,1,2,0,1,0,3,1,0,0,0,0,0,3,0,3,1,1,0,0,0,0,0,2,3,0,0,0,1,2
5601,Xilota,Diptera.309,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Brachycera,Syrphidae,Eristalinae,NA,Xilota,NA,NA,gatherer,prey,aquatic,macro,NA,genus,Xilota,12,1,3,2,0,0,0,0,0,3,0,3,3,2,3,2,0,0,0,0,2,2,2,3,0,0,0,0,0,3,0,0,0,0,0,0,1,2,0,1,0,3,1,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,2,3,0,0,0,1,2
5606,Lampyridae sp.,Coleoptera.60,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Coleoptera,Polyphaga,Lampyridae,NA,NA,NA,NA,NA,piercer,predator,aquatic,macro,NA,family,Lampyridae,9,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,1,0,0,1,1,1,0,1,0,1,1,0,0,0,3,0,0,0,1,0,0,3,0,0,0,0,1,0,3,0,0,0,3,2,0,3,0,0
5611,Short-tailed syrphid;Syrphid sp A;Syrphidae sp,Diptera.243,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Brachycera,Syrphidae,NA,NA,NA,NA,NA,gatherer,prey,aquatic,macro,NA,family,Syrphidae,9,1,3,2,0,0,1,1,2,3,0,3,3,2,2,2,0,2,0,1,2,1,2,2,0,1,0,0,0,3,0,0,0,0,0,0,1,2,0,1,0,3,1,0,0,0,0,0,3,0,3,1,1,0,0,0,0,0,2,3,0,0,0,1,2
5616,Syrphidae sp;Syrphid_sp_C,Diptera.310,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Brachycera,Syrphidae,NA,NA,NA,NA,NA,gatherer,prey,aquatic,macro,NA,family,Syrphidae,9,1,3,2,0,0,1,1,2,3,0,3,3,2,2,2,0,2,0,1,2,1,2,2,0,1,0,0,0,3,0,0,0,0,0,0,1,2,0,1,0,3,1,0,0,0,0,0,3,0,3,1,1,0,0,0,0,0,2,3,0,0,0,1,2
5621,Copestylum sp;Copestylum sp A;Syrphid sp B,Diptera.82,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Brachycera,Syrphidae,Eristalinae,NA,Copestylum,NA,NA,gatherer,prey,aquatic,macro,NA,genus,Copestylum,12,1,3,2,0,0,0,0,3,0,0,3,3,2,2,2,0,2,0,0,3,1,3,1,0,0,0,0,0,3,0,0,0,0,0,0,1,2,0,1,0,3,1,0,0,0,0,0,3,0,0,2,2,0,0,0,0,0,2,3,0,0,0,1,2
5626,Syrphidae,Diptera.241,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Brachycera,Syrphidae,NA,NA,NA,NA,NA,gatherer,prey,aquatic,macro,NA,family,Syrphidae,9,1,3,2,0,0,1,1,2,3,0,3,3,2,2,2,0,2,0,1,2,1,2,2,0,1,0,0,0,3,0,0,0,0,0,0,1,2,0,1,0,3,1,0,0,0,0,0,3,0,3,1,1,0,0,0,0,0,2,3,0,0,0,1,2
5631,Tabanidae sp. 5554,Diptera.249,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Brachycera,Stratiomyidae,Hermetiinae,NA,Hermetia,NA,NA,gatherer,prey,aquatic,macro,NA,genus,Hermetia,12,0,3,2,0,0,0,3,0,0,0,3,0,3,3,3,0,0,0,0,2,0,0,2,0,0,2,0,0,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0,0,1,0,2,0,0,0,3,1,0,0,0,3,0
5636,Tabanidae sp. 5576,Diptera.250,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Brachycera,Tabanidae,NA,NA,NA,NA,NA,piercer,predator,aquatic,macro,NA,family,Tabanidae,9,3,3,3,0,0,0,0,1,3,0,3,0,1,1,0,0,0,0,3,1,0,0,0,3,0,0,0,0,3,0,0,2,0,0,0,1,3,0,1,0,3,1,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,2,0,0,3,0
5641,Tabanidae sp. A,Diptera.251,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Brachycera,Tabanidae,NA,NA,NA,NA,NA,piercer,predator,aquatic,macro,NA,family,Tabanidae,9,3,3,3,0,0,0,0,1,3,0,3,0,1,1,0,0,0,0,3,1,0,0,0,3,0,0,0,0,3,0,0,2,0,0,0,1,3,0,1,0,3,1,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,2,0,0,3,0
5646,Tabanidae sp. B,Diptera.252,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Brachycera,Tabanidae,NA,NA,NA,NA,NA,piercer,predator,aquatic,macro,NA,family,Tabanidae,9,3,3,3,0,0,0,0,1,3,0,3,0,1,1,0,0,0,0,3,1,0,0,0,3,0,0,0,0,3,0,0,2,0,0,0,1,3,0,1,0,3,1,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,2,0,0,3,0
5651,Tabanidae sp. C,Diptera.253,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Brachycera,Tabanidae,NA,NA,NA,NA,NA,piercer,predator,aquatic,macro,NA,family,Tabanidae,9,3,3,3,0,0,0,0,1,3,0,3,0,1,1,0,0,0,0,3,1,0,0,0,3,0,0,0,0,3,0,0,2,0,0,0,1,3,0,1,0,3,1,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,2,0,0,3,0
5656,tabanid sp. A (White);Tabanidae sp. 1,Diptera.246,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Brachycera,Tabanidae,NA,NA,NA,NA,NA,piercer,predator,aquatic,macro,NA,family,Tabanidae,9,3,3,3,0,0,0,0,1,3,0,3,0,1,1,0,0,0,0,3,1,0,0,0,3,0,0,0,0,3,0,0,2,0,0,0,1,3,0,1,0,3,1,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,2,0,0,3,0
5661,Flat - head beetle;Lampyridae sp.,Coleoptera.47,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Coleoptera,Polyphaga,Lampyridae,NA,NA,NA,NA,NA,piercer,predator,aquatic,macro,NA,family,Lampyridae,9,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,1,0,0,1,1,1,0,1,0,1,1,0,0,0,3,0,0,0,1,0,0,3,0,0,0,0,1,0,3,0,0,0,3,2,0,3,0,0
5666,tabanid sp. B (Green);Tabanidae sp. 2,Diptera.247,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Brachycera,Tabanidae,NA,NA,NA,NA,NA,piercer,predator,aquatic,macro,NA,family,Tabanidae,9,3,3,3,0,0,0,0,1,3,0,3,0,1,1,0,0,0,0,3,1,0,0,0,3,0,0,0,0,3,0,0,2,0,0,0,1,3,0,1,0,3,1,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,2,0,0,3,0
5671,Diptera sp.J;Tabanidae sp. 3,Diptera.248,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Brachycera,Tabanidae,NA,NA,NA,NA,NA,piercer,predator,aquatic,macro,NA,family,Tabanidae,9,3,3,3,0,0,0,0,1,3,0,3,0,1,1,0,0,0,0,3,1,0,0,0,3,0,0,0,0,3,0,0,2,0,0,0,1,3,0,1,0,3,1,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,2,0,0,3,0
5676,Fidena rufopilosa;Red Tabanid,Diptera.348,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Brachycera,Tabanidae,Pangoniinae,NA,Fidena,Fidena_rufopilosa,NA,piercer,predator,aquatic,macro,NA,species_name,Fidena_rufopilosa,13,1,2,0,0,0,0,0,3,0,0,3,0,1,1,0,0,0,0,3,1,0,0,0,3,0,0,0,0,3,0,0,2,0,0,0,1,3,0,1,0,3,1,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,2,0,0,3,0
5681,Diptera sp J (dark yellow);Tabanidae sp. C 2008,Diptera.362,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Brachycera,Tabanidae,NA,NA,NA,NA,NA,piercer,predator,aquatic,macro,NA,family,Tabanidae,9,3,3,3,0,0,0,0,1,3,0,3,0,1,1,0,0,0,0,3,1,0,0,0,3,0,0,0,0,3,0,0,2,0,0,0,1,3,0,1,0,3,1,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,2,0,0,3,0
5686,Tabanid sp A 2008,Diptera.369,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Brachycera,Tabanidae,NA,NA,NA,NA,NA,piercer,predator,aquatic,macro,NA,family,Tabanidae,9,3,3,3,0,0,0,0,1,3,0,3,0,1,1,0,0,0,0,3,1,0,0,0,3,0,0,0,0,3,0,0,2,0,0,0,1,3,0,1,0,3,1,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,2,0,0,3,0
5691,Tabanid sp A (white) 2008,Diptera.370,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Brachycera,Tabanidae,NA,NA,NA,NA,NA,piercer,predator,aquatic,macro,NA,family,Tabanidae,9,3,3,3,0,0,0,0,1,3,0,3,0,1,1,0,0,0,0,3,1,0,0,0,3,0,0,0,0,3,0,0,2,0,0,0,1,3,0,1,0,3,1,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,2,0,0,3,0
5696,Stibasoma bicolor,Diptera.371,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Brachycera,Tabanidae,Tabaninae,NA,Stibasoma,Stibasoma_bicolor,NA,piercer,predator,aquatic,macro,NA,species_name,Stibasoma_bicolor,13,1,2,0,0,0,0,0,3,0,0,3,0,1,1,0,0,0,0,3,1,0,0,0,3,0,0,0,0,3,0,0,2,0,0,0,1,3,0,1,0,3,1,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,2,0,0,3,0
5701,Leucotabanus,Diptera.162,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Brachycera,Tabanidae,Tabaninae,NA,Leucotabanus,NA,NA,piercer,predator,aquatic,macro,NA,genus,Leucotabanus,12,1,2,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,1,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,2,0,0,3,0
5706,Diptera A;Diptera sp G;Stibasoma fulvohirtum;Stibasoma fulvohirtum or apicimacula,Diptera.237,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Brachycera,Tabanidae,Tabaninae,NA,Stibasoma,Stibasoma_fulvohirtum,NA,piercer,predator,aquatic,macro,NA,species_name,Stibasoma_fulvohirtum,13,1,2,0,0,0,0,0,0,3,0,3,0,1,1,0,0,0,0,3,1,0,0,0,3,0,0,0,0,3,0,0,2,0,0,0,1,3,0,1,0,3,1,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,2,0,0,3,0
5711,Tabanidae,Diptera.245,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Brachycera,Tabanidae,NA,NA,NA,NA,NA,piercer,predator,aquatic,macro,NA,family,Tabanidae,9,3,3,3,0,0,0,0,1,3,0,3,0,1,1,0,0,0,0,3,1,0,0,0,3,0,0,0,0,3,0,0,2,0,0,0,1,3,0,1,0,3,1,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,2,0,0,3,0
5716,NA,Coleoptera.61,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Coleoptera,Polyphaga,Ptilodactylidae,NA,NA,NA,NA,NA,shredder,prey,aquatic,macro,NA,family,Ptilodactylidae,9,3,3,0,0,3,0,0,0,0,0,3,0,2,3,0,0,0,0,0,0,3,0,0,0,0,0,2,2,0,0,0,0,0,1,1,1,1,0,0,0,3,0,0,0,0,2,0,3,0,0,0,1,0,0,3,0,0,0,3,2,0,0,3,0
5721,Larsia sp.;Tanypodinae JP1,Diptera.424,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Chironomidae,Tanypodinae,NA,Larsia,NA,NA,piercer,predator,aquatic,macro,NA,genus,Larsia,12,3,3,3,0,0,1,3,0,0,3,1,1,1,0,1,0,0,1,3,1,0,0,0,3,3,0,0,0,3,1,1,0,0,1,0,1,2,0,0,2,3,0,0,0,3,1,0,0,0,3,0,0,0,0,0,0,0,3,1,0,0,0,3,0
5726,Larsia sp.;Tanypodinae JP3,Diptera.433,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Chironomidae,Tanypodinae,NA,Larsia,NA,NA,piercer,predator,aquatic,macro,NA,genus,Larsia,12,3,3,3,0,0,1,3,0,0,3,1,1,1,0,1,0,0,1,3,1,0,0,0,3,3,0,0,0,3,1,1,0,0,1,0,1,2,0,0,2,3,0,0,0,3,1,0,0,0,3,0,0,0,0,0,0,0,3,1,0,0,0,3,0
5731,Thaumelidae,Diptera.267,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Thaumaleidae,NA,NA,NA,NA,NA,scraper,prey,aquatic,macro,NA,family,Thaumaleidae,9,1,3,0,0,0,0,0,3,0,0,3,1,1,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,3,1,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,3,1,0,0,0,3,0
5736,Thaumelidae morfoespecie 1,Diptera.268,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Thaumaleidae,NA,NA,NA,NA,NA,scraper,prey,aquatic,macro,NA,family,Thaumaleidae,9,1,3,0,0,0,0,0,3,0,0,3,1,1,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,3,1,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,3,1,0,0,0,3,0
5741,NA,Diptera.491,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Limoniidae,Chioneinae,NA,Cheilotrichia,NA,NA,shredder,prey,aquatic,macro,NA,genus,Cheilotrichia,12,3,3,1,0,0,0,0,3,0,0,3,1,1,3,0,1,0,0,1,1,3,0,0,0,1,0,0,0,3,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,1,3,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0
5746,DPT - IC16,Diptera.526,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Tipulidae,NA,NA,NA,NA,NA,shredder,prey,aquatic,macro,NA,family,Tipulidae,9,3,3,1,0,0,0,0,3,1,0,3,1,1,3,0,1,0,0,1,1,3,0,0,0,1,0,0,0,3,3,0,0,0,0,0,0,3,0,0,0,1,3,0,0,1,3,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0
5751,NA,Diptera.492,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Tipulidae,Tipulinae,NA,Tipula,NA,NA,shredder,prey,aquatic,macro,NA,genus,Tipula,12,3,3,1,0,0,0,0,3,0,0,3,1,1,3,0,1,0,0,1,1,3,0,0,0,1,0,0,0,3,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,1,3,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0
5756,Tipulidae sp. 5546,Diptera.275,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Tipulidae,NA,NA,NA,NA,NA,shredder,prey,aquatic,macro,NA,family,Tipulidae,9,3,3,1,0,0,0,0,3,1,0,3,1,1,3,0,1,0,0,1,1,3,0,0,0,1,0,0,0,3,3,0,0,0,0,0,0,3,0,0,0,1,3,0,0,1,3,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0
5761,Tipulidae sp. 5552,Diptera.276,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Tipulidae,NA,NA,NA,NA,NA,shredder,prey,aquatic,macro,NA,family,Tipulidae,9,3,3,1,0,0,0,0,3,1,0,3,1,1,3,0,1,0,0,1,1,3,0,0,0,1,0,0,0,3,3,0,0,0,0,0,0,3,0,0,0,1,3,0,0,1,3,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0
5766,Coleoptera.21;Ptilodactylidae sp. 1,Coleoptera.22,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Coleoptera,Polyphaga,Ptilodactylidae,NA,NA,NA,NA,NA,shredder,prey,aquatic,macro,NA,family,Ptilodactylidae,9,3,3,0,0,3,0,0,0,0,0,3,0,2,3,0,0,0,0,0,0,3,0,0,0,0,0,2,2,0,0,0,0,0,1,1,1,1,0,0,0,3,0,0,0,0,2,0,3,0,0,0,1,0,0,3,0,0,0,3,2,0,0,3,0
5771,Tipulidae sp. 5559,Diptera.277,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Tipulidae,NA,NA,NA,NA,NA,shredder,prey,aquatic,macro,NA,family,Tipulidae,9,3,3,1,0,0,0,0,3,1,0,3,1,1,3,0,1,0,0,1,1,3,0,0,0,1,0,0,0,3,3,0,0,0,0,0,0,3,0,0,0,1,3,0,0,1,3,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0
5776,Tipulidae sp. A,Diptera.278,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Tipulidae,NA,NA,NA,NA,NA,shredder,prey,aquatic,macro,NA,family,Tipulidae,9,3,3,1,0,0,0,0,3,1,0,3,1,1,3,0,1,0,0,1,1,3,0,0,0,1,0,0,0,3,3,0,0,0,0,0,0,3,0,0,0,1,3,0,0,1,3,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0
5781,Tipulidae sp. B,Diptera.468,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Tipulidae,NA,NA,NA,NA,NA,shredder,prey,aquatic,macro,NA,family,Tipulidae,9,3,3,1,0,0,0,0,3,1,0,3,1,1,3,0,1,0,0,1,1,3,0,0,0,1,0,0,0,3,3,0,0,0,0,0,0,3,0,0,0,1,3,0,0,1,3,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0
5786,Pupa Tipulidae,Diptera.488,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Tipulidae,NA,NA,NA,NA,NA,shredder,prey,aquatic,macro,NA,family,Tipulidae,9,3,3,1,0,0,0,0,3,1,0,3,1,1,3,0,1,0,0,1,1,3,0,0,0,1,0,0,0,3,3,0,0,0,0,0,0,3,0,0,0,1,3,0,0,1,3,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0
5791,Limoninae,Diptera.168,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Limoniidae,Limoniinae,NA,NA,NA,NA,shredder,prey,aquatic,macro,NA,subfamily,Limoniinae,10,3,3,1,0,0,0,0,3,1,0,3,0,0,3,0,1,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,0,0,0,1,3,0,0,1,3,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0
5796,Ormosia,Diptera.185,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Limoniidae,Chioneinae,NA,Ormosia,NA,NA,shredder,prey,aquatic,macro,NA,genus,Ormosia,12,3,3,1,0,0,0,3,0,0,0,3,2,3,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,1,3,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0
5801,Rhabdomastrix,Diptera.228,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Limoniidae,Chioneinae,NA,Rhabdomastrix,NA,NA,shredder,prey,aquatic,macro,NA,genus,Rhabdomastrix,12,3,3,2,0,0,0,0,3,0,0,3,0,0,1,0,1,0,0,1,2,2,0,0,0,2,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,1,3,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0
5806,Brachipremna sp,Diptera.25,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Tipulidae,Tipulinae,NA,Brachypremna,NA,NA,shredder,prey,aquatic,macro,NA,genus,Brachypremna,12,3,3,1,0,0,0,0,3,0,0,3,1,0,3,0,1,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,1,3,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0
